                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    118,                 2.4644,                 1.3776,                 1.5655,                0.76172,                0.67169,                0.74712,                0.39837,                 2.2719,                 1.2408,                  1.611,              0.0080695,              0.0080695,              0.0080695
                    119,                 2.4431,                 1.3553,                 1.5605,                0.76046,                0.67559,                 0.7477,                 0.4001,                 2.2667,                 1.2364,                 1.6095,               0.008053,               0.008053,               0.008053
                    120,                 2.4539,                  1.355,                  1.561,                0.75708,                0.67892,                0.74741,                 0.4023,                 2.2627,                 1.2325,                 1.6074,              0.0080365,              0.0080365,              0.0080365
                    121,                 2.4505,                 1.3599,                 1.5579,                0.75298,                0.67969,                0.74786,                0.40235,                 2.2594,                 1.2299,                 1.6055,                0.00802,                0.00802,                0.00802
                    122,                 2.4503,                 1.3565,                 1.5623,                0.75259,                0.67967,                 0.7482,                0.40308,                 2.2537,                 1.2262,                 1.6035,              0.0080035,              0.0080035,              0.0080035
                    123,                 2.4539,                 1.3635,                 1.5592,                 0.7594,                0.67989,                0.74953,                0.40547,                 2.2483,                 1.2237,                 1.6019,               0.007987,               0.007987,               0.007987
                    124,                 2.4183,                 1.3528,                 1.5509,                0.74929,                0.68147,                0.75079,                0.40639,                 2.2442,                 1.2202,                 1.5998,              0.0079705,              0.0079705,              0.0079705
                    125,                 2.4287,                 1.3439,                 1.5464,                0.75029,                0.68368,                0.75078,                0.40718,                 2.2402,                 1.2177,                  1.598,               0.007954,               0.007954,               0.007954
                    126,                 2.4354,                 1.3378,                 1.5459,                0.75408,                0.68261,                 0.7527,                 0.4089,                 2.2336,                 1.2142,                 1.5959,              0.0079375,              0.0079375,              0.0079375
                    127,                 2.4295,                 1.3354,                 1.5454,                0.75763,                0.68299,                0.75314,                0.40899,                 2.2268,                 1.2107,                 1.5932,               0.007921,               0.007921,               0.007921
                    128,                 2.3938,                  1.331,                 1.5425,                0.75669,                0.68237,                0.75363,                0.40954,                 2.2226,                 1.2072,                  1.591,              0.0079045,              0.0079045,              0.0079045
                    129,                 2.4011,                 1.3329,                 1.5428,                0.75572,                0.68665,                0.75336,                0.41082,                 2.2192,                 1.2035,                 1.5893,               0.007888,               0.007888,               0.007888
                    130,                 2.3986,                 1.3277,                 1.5428,                0.75685,                0.68771,                0.75374,                0.41219,                 2.2117,                 1.2004,                 1.5869,              0.0078715,              0.0078715,              0.0078715
                    131,                 2.4155,                 1.3257,                 1.5418,                 0.7645,                0.68625,                0.75448,                0.41345,                 2.2054,                 1.1974,                 1.5843,               0.007855,               0.007855,               0.007855
                    132,                 2.4045,                 1.3216,                 1.5375,                0.76515,                 0.6861,                0.75555,                0.41403,                 2.2003,                 1.1943,                 1.5819,              0.0078385,              0.0078385,              0.0078385
